IdExtraccion|NombreExtraccion|IdConfiguracionGeneracionArchivos|Tema|NombreArchivoDestino|IdGeneracionArchivoMaestra|IndRegulatorio|DatoObligatorio|NBSynapse|ValorDeltaInicial|ValorDeltaFinal|FechaDeltaInicial|FechaDeltaFinal|PLSynapse|tipo_liqui|estado_deltas|EstadoPipeline|Descripcion|Ejecucion|FechaInicioEjecucion|Estado|EstadoDeltasXM
182|27_29_31_TablaMaestraInformacionCttosLiquidada|01322080-1429-4A74-8C28-41BD8463074F|EstadisticasCttos|PreciosMensualesContratosGeneradorNR||true|true|NB_EstadisticasCttos_PreciosMensualesContratosGeneradorNR|2024-08-01|2024-08-31|2024-08-01T00:00:00.000Z|2024-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-05T06:09:19.213Z|Finalizado|Deltas OK!
755|10_AportesHidraulicos|02B28971-0BE5-45D1-8B0E-C164198E21CB|InformacionOperativaPeriodicaSIN|10_AportesHidraulicos||true|true|NB_InformacionOperativaPeriodicaSIN_10_AportesHidraulicos|2024-09-01|2024-09-01|2024-09-01T00:00:00.000Z|2024-09-01T00:00:00.000Z|||Deltas OK!|Error|"Guardado - Error de valor - No se pudo crear la vista para el dataset 10_AportesHidraulicos, Error: ('42000', \"[42000] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]Incorrect syntax near '.10'. (102) (SQLExecDirectW)\")"||2024-09-01T08:05:57.490Z|Fallido|Deltas OK!
448|10_PrecioMarginalesDiarioRedespacho|03E35F17-E237-4C84-A51E-173D72942EB2|InformacionOperativaPeriodicaSIN|PrecioMarginalesDiarioRedespacho||true|true|nb_general_simple|2024-09-01|2024-09-01|2024-09-01T00:00:00.000Z|2024-09-01T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-09-01T23:08:18.230Z|Finalizado|Deltas OK!
889|Multifuente_33_2_GarantiasParaCubrirTransaccionesDelMEM|054D02DA-54C8-4A42-AD86-127D9538D737|InformacionFinancieraMEM|MontosGarantiasMecanismosAgregados||true|true|nb_general_simple|2024-08-01|2024-08-31|2024-08-01T00:00:00.000Z|2024-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-11T07:08:23.387Z|Finalizado|Deltas OK!
737|10_Panorama_Energetico_Mediano_Plazo_Consumo_Combustible|0837F055-DDDA-4100-B546-CCFD7F879F26|InformacionOperativaPeriodicaSIN|ConsumoCombustibleMedianoPlazo||true|true|NB_InformacionOperativaPeriodicaSIN_ConsumoCombustibleMedianoPlazo|2024-08-26|2026-08-24|2024-08-26T00:00:00.000Z|2024-09-01T00:00:00.000Z|||Problemas con deltas, se tienen 2024-08-26 y 2024-09-01, deberian ser 2024-09-02 y 2024-09-08 respectivamente.|Error|Pipeline - Fallo ejecucion del NoteBook (Error en pipeline) -||2024-09-01T19:08:52.987Z|Fallido|Deltas OK!
182|27_29_31_TablaMaestraInformacionCttosLiquidada|086D8665-8EC6-4D3B-BACE-C255389FBA1F|EstadisticasCttos|EnergiaPromedioMensualSINNR||true|true|nb_general_simple|2024-08-01|2024-08-31|2024-08-01T00:00:00.000Z|2024-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-05T06:09:17.783Z|Finalizado|Deltas OK!
765|10_PanoramaEnergeticoLargoPlazoIndices|09A70A19-F6F2-4585-B3EC-B1474C836807|InformacionOperativaPeriodicaSIN|IndicesLargoPlazo||true|true|NB_InformacionOperativaPeriodicaSIN_IndicesLargoPlazo|2024-09-01|2029-08-31|2024-09-01T00:00:00.000Z|2024-09-30T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-15T18:05:42.180Z|Finalizado|Deltas OK!
752|10_Panorama_Energetico_Largo_Plazo_Consumo_Combustible|0BF1D973-2CB2-4B8E-A1A3-901528ED2656|InformacionOperativaPeriodicaSIN|ConsumoCombustibleLargoPlazo||true|true|NB_InformacionOperativaPeriodicaSIN_ConsumoCombustibleLargoPlazo|2024-09-01|2029-08-31|2024-09-01T00:00:00.000Z|2024-09-30T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-25T09:26:06.617Z|Finalizado|Deltas OK!
182|27_29_31_TablaMaestraInformacionCttosLiquidada|0C59488D-9F0D-4A4F-9927-165F65FA10BA|EstadisticasCttos|PreciosMensualesContratosIntegradosVerticalmenteSINMR||true|true|NB_EstadisticasCttos_PreciosMensualesContratosIntegradosVerticalmenteSINMR|2024-08-01|2024-08-31|2024-08-01T00:00:00.000Z|2024-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-05T06:09:18.260Z|Finalizado|Deltas OK!
730|10_Panorama_Energetico_Mediano_Plazo_Importaciones_Netas|1088A60B-BDFB-47CC-9E78-E49B68DC34F9|InformacionOperativaPeriodicaSIN|ImportacionesNetasEnergeticoMedianoPlazo||true|true|NB_InformacionOperativaPeriodicaSIN_ImportacionesNetasEnergeticoMedianoPlazo|2024-08-26|2026-08-24|2024-08-26T00:00:00.000Z|2024-09-01T00:00:00.000Z|||Problemas con deltas, se tienen 2024-08-26 y 2024-09-01, deberian ser 2024-09-02 y 2024-09-08 respectivamente.|Error|Pipeline - Fallo ejecucion del NoteBook (Error en pipeline) -||2024-09-01T19:08:51.993Z|Fallido|Deltas OK!
812|9_ListadoSubareaOperativa|10F2C9B7-00EC-4E1A-A2E0-6D64A7510A17|InformacionGeneralSIN|9_ListadoSubareaOperativa||true|true|nb_general_simple|2024-09-01|2024-09-01|2024-09-01T00:00:00.000Z|2024-09-01T00:00:00.000Z|||Deltas OK!|Error|"Guardado - Error de valor - No se pudo crear la vista para el dataset 9_ListadoSubareaOperativa, Error: ('42000', \"[42000] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]Incorrect syntax near '.9'. (102) (SQLExecDirectW)\")"||2024-09-01T07:07:37.247Z|Fallido|Deltas OK!
449|10_InformeProgramaRedespachoDiario|12C7FD97-2FDD-407C-A23E-2D921A14F50F|InformacionOperativaPeriodicaSIN|InformeProgramaRedespachoDiario||true|true|nb_general_simple|2024-08-27|2024-09-01|2024-08-27T00:00:00.000Z|2024-09-01T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-09-01T07:07:37.790Z|Finalizado|Deltas OK!
658|16_IPPUSA|135C1099-3F6A-4978-938C-4DDD4C3571BF|InfoCargoPorConfiabilidad|ValoresCargoPorConfiabilidad||false|true|NB_InfoCargoPorConfiabilidad_ValoresCargoPorConfiabilidad|2023-12-01|2027-12-01|2019-11-01T00:00:00.000Z|2024-11-01T00:00:00.000Z|||Falta configurar alerta de delta|Finalizado|||2024-08-29T10:39:57.187Z|Fallido|Deltas OK!
629|12_14_MaestraCargoPorConfiabilidad|135C1099-3F6A-4978-938C-4DDD4C3571BF|InfoCargoPorConfiabilidad|ValoresCargoPorConfiabilidad||false|true|NB_InfoCargoPorConfiabilidad_ValoresCargoPorConfiabilidad|2023-12-01|2027-12-01|2023-12-01T00:00:00.000Z|2028-12-01T00:00:00.000Z|||Falta configurar alerta de delta|Finalizado|||2024-08-29T10:39:57.187Z|Fallido|
758|10_EvolucionEmbalses|138ED1B9-FA61-4A20-A119-787014E13359|InformacionOperativaPeriodicaSIN|10_EvolucionEmbalses||true|true|nb_general_simple|2024-09-01|2024-09-01|2024-09-01T00:00:00.000Z|2024-09-01T00:00:00.000Z|||Deltas OK!|Error|"Guardado - Error de valor - No se pudo crear la vista para el dataset 10_EvolucionEmbalses, Error: ('42000', \"[42000] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]Incorrect syntax near '.10'. (102) (SQLExecDirectW)\")"||2024-09-01T08:05:57.080Z|Fallido|Deltas OK!
904|MetricasApiArchivos|13FC3A0D-2CDC-4097-9D87-769897EFAEA2|Metricas|CalculoFrecuenciaInterrupcionServidores||false|true|NB_Metricas_CalculoFrecuenciaInterrupcionServidores|2024-01-01|2024-12-31|2024-01-01T00:00:00.000Z|2024-12-31T00:00:00.000Z|||Falta configurar alerta de delta|Iniciado|||2024-09-01T20:46:31.437Z|Fallido|Falta configurar alerta de delta
903|MetricasApiDatos|13FC3A0D-2CDC-4097-9D87-769897EFAEA2|Metricas|CalculoFrecuenciaInterrupcionServidores||false|true|NB_Metricas_CalculoFrecuenciaInterrupcionServidores|2024-01-01|2024-12-31|2024-01-01T00:00:00.000Z|2024-12-31T00:00:00.000Z|||Falta configurar alerta de delta|Iniciado|||2024-09-01T20:46:31.437Z|Fallido|Falta configurar alerta de delta
905|MetricasFrontDoor|13FC3A0D-2CDC-4097-9D87-769897EFAEA2|Metricas|CalculoFrecuenciaInterrupcionServidores||false|true|NB_Metricas_CalculoFrecuenciaInterrupcionServidores|2024-01-01|2024-12-31|2024-01-01T00:00:00.000Z|2024-12-31T00:00:00.000Z|||Falta configurar alerta de delta|Iniciado|||2024-09-01T20:46:31.437Z|Fallido|Falta configurar alerta de delta
761|10_VolumenTurbinado|1445ACAF-9CDD-4DFB-9668-37CD46B038CA|InformacionOperativaPeriodicaSIN|10_CaudalTurbinado||true|true|nb_general_simple|2024-09-01|2024-09-01|2024-09-01T00:00:00.000Z|2024-09-01T00:00:00.000Z|||Deltas OK!|Error|"Guardado - Error de valor - No se pudo crear la vista para el dataset 10_CaudalTurbinado, Error: ('42000', \"[42000] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]Incorrect syntax near '.10'. (102) (SQLExecDirectW)\")"||2024-09-01T08:05:59.297Z|Fallido|Deltas OK!
891|21_EstadoFacturacionContratoUNR|14CCB984-B0D7-42A7-9AB6-E9D1FEA3B0EE|RegistroContratos|UltimaFacturacionFronterasUNR||false|true|NB_RegistroContratos_UltimaFacturacionFronterasUNR|2024-09-02|2024-09-02|2024-09-02T00:00:00.000Z|2024-09-02T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-09-02T04:04:24.930Z|Finalizado|Deltas OK!
892|21_RepresentantesFronterasUNR|14CCB984-B0D7-42A7-9AB6-E9D1FEA3B0EE|RegistroContratos|UltimaFacturacionFronterasUNR||false|true|NB_RegistroContratos_UltimaFacturacionFronterasUNR|2024-09-02|2024-09-02|2024-09-02T00:00:00.000Z|2024-09-02T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-09-02T04:04:24.930Z|Finalizado|Deltas OK!
206|Multifuente_27_29_31|15DF39D4-451F-48D7-BD2E-443DE8B1D66F|EstadisticasCttos|CantidadesFuturasNoSICEPMR||true|true|NB_EstadisticasCttos_CantidadesFuturasNoSICEPMR|2024-09-01|2029-08-31|2024-09-01T00:00:00.000Z|2029-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-02T08:06:19.133Z|Finalizado|Deltas OK!
206|Multifuente_27_29_31|1784288F-C444-4DC5-861D-32BE938F1C4D|EstadisticasCttos|PreciosFuturosDeContratosNR||true|true|NB_EstadisticasCttos_PreciosFuturosDeContratosNR|2024-09-01|2029-08-31|2024-09-01T00:00:00.000Z|2029-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-02T08:06:15.447Z|Finalizado|Deltas OK!
182|27_29_31_TablaMaestraInformacionCttosLiquidada|1BE05D09-4504-4BC9-9058-FBB08BF87CC4|EstadisticasCttos|PreciosEnergiaNoSICEPAtencionDirectaUsuariosMR||true|true|NB_EstadisticasCttos_PreciosEnergiaNoSICEPAtencionDirectaUsuariosMR|2024-08-01|2024-08-31|2024-08-01T00:00:00.000Z|2024-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-05T06:09:19.097Z|Finalizado|Deltas OK!
593|9.1_FechaRetiroUnidades|1C91C4A6-718A-42F2-8642-D211D4EB515B|InformacionGeneralSIN|ListadoRetiroUnidades||true|true|nb_general_simple|2024-09-02|2024-09-02|2024-09-02T00:00:00.000Z|2024-09-02T00:00:00.000Z|||Problemas con deltas, se tienen 2024-09-02 y 2024-09-02, deberian ser 2024-09-01 y 2024-09-01 respectivamente.|Finalizado|||2024-09-01T23:08:18.157Z|Fallido|Deltas OK!
599|9.1_GarantiaRetiroTemporal|1C91C4A6-718A-42F2-8642-D211D4EB515B|InformacionGeneralSIN|ListadoRetiroUnidades||true|true|nb_general_simple|2024-09-02|2024-09-02|2024-09-02T00:00:00.000Z|2024-09-02T00:00:00.000Z|||Problemas con deltas, se tienen 2024-09-02 y 2024-09-02, deberian ser 2024-09-01 y 2024-09-01 respectivamente.|Finalizado|||2024-09-01T23:08:18.157Z|Fallido|Deltas OK!
182|27_29_31_TablaMaestraInformacionCttosLiquidada|1CDD5FD4-78D2-4D99-A357-C6FEC0E6DABB|EstadisticasCttos|PreciosMensualesContratosIntegradosVerticalmenteGeneradorNR||true|true|NB_EstadisticasCttos_PreciosMensualesContratosIntegradosVerticalmenteGeneradorNR|2024-08-01|2024-08-31|2024-08-01T00:00:00.000Z|2024-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-05T06:09:16.700Z|Finalizado|Deltas OK!
792|10_InformeDiarioOperacionReservasHidraulicosPorcentaje|1D3EF8CF-358F-45CC-A1CE-4FA07409BB13|InformacionOperativaPeriodicaSIN|InformeDiarioOperacionReservasHidraulicosPorcentaje||true|true|NB_InformacionOperativaPeriodicaSIN_InformeDiarioOperacionReservasHidraulicosPorcentaje|2024-09-01|2024-09-01|2024-09-01T00:00:00.000Z|2024-09-01T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-09-01T08:05:58.400Z|Finalizado|Deltas OK!
373|9.1_ParametrosTecnicosPlantaUnidadTermica|1E39A787-8A1F-4AB5-B2EA-42980E4239FB|InformacionGeneralSIN|ParametrosTecnicosPlantaUnidadTermica||true|true|nb_general_simple|2024-09-02|2024-09-02|2024-09-02T00:00:00.000Z|2024-09-02T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-09-01T11:07:43.530Z|Finalizado|Deltas OK!
182|27_29_31_TablaMaestraInformacionCttosLiquidada|1E543E6E-8A4F-4F2B-9D94-D8C4F96715FE|EstadisticasCttos|EnergiaPromedioMensualComercializadorMR||true|true|NB_EstadisticasCttos_EnergiaPromedioMensualComercializadorMR|2024-08-01|2024-08-31|2024-08-01T00:00:00.000Z|2024-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-05T06:09:07.030Z|Finalizado|Deltas OK!
728|10_Panorama_Energetico_Mediano_Plazo_Aportes|1EEE6372-EE93-4DAA-AA1E-4083911A0ABC|InformacionOperativaPeriodicaSIN|AportesEnergeticoMedianoPlazo||true|true|NB_InformacionOperativaPeriodicaSIN_AportesEnergeticoMedianoPlazo|2024-08-26|2026-08-24|2024-08-26T00:00:00.000Z|2024-09-01T00:00:00.000Z|||Problemas con deltas, se tienen 2024-08-26 y 2024-09-01, deberian ser 2024-09-02 y 2024-09-08 respectivamente.|Error|Pipeline - Fallo ejecucion del NoteBook (Error en pipeline) -||2024-09-01T19:08:52.993Z|Fallido|Deltas OK!
746|10_Panorama_Energetico_Largo_Plazo_Reservas_Energia|270BA74C-0367-4AD7-A497-090BA920D74C|InformacionOperativaPeriodicaSIN|ReservasEnergiaEnergeticoLargoPlazo||true|true|NB_InformacionOperativaPeriodicaSIN_ReservasEnergiaEnergeticoLargoPlazo|2024-09-01|2029-08-31|2024-09-01T00:00:00.000Z|2024-09-30T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-25T11:33:30.783Z|Finalizado|Deltas OK!
356|10_PrecioMarginalDespacho|29F06033-FB95-4FB2-BE6A-875D0CC86F79|InformacionOperativaPeriodicaSIN|CostoMarginalDespacho||true|true|nb_general_simple|2024-09-01|2024-09-01|2024-09-01T00:00:00.000Z|2024-09-01T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-09-01T18:04:50.877Z|Finalizado|Deltas OK!
794|10_InformeDiarioOperacionAportesHidraulicosEnergia|2BFF145F-A233-4644-B5EB-74188DFBA51C|InformacionOperativaPeriodicaSIN|InformeDiarioOperacionAportesHidraulicosEnergia||true|true|nb_general_simple|2024-09-01|2024-09-01|2024-09-01T00:00:00.000Z|2024-09-01T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-09-01T08:06:00.297Z|Finalizado|Deltas OK!
182|27_29_31_TablaMaestraInformacionCttosLiquidada|2CF281CC-6CD3-4598-BF36-E7D3DB5FB00A|EstadisticasCttos|EvolucionHistoricaEstadisticasSICEP||true|true|nb_general_simple|2024-01-01|2024-12-31|2024-01-01T00:00:00.000Z|2024-12-31T00:00:00.000Z|||Deltas OK!|||||Sin procesar|Deltas OK!
183|27_TablaMaestraCttosSICEP|2CF281CC-6CD3-4598-BF36-E7D3DB5FB00A|EstadisticasCttos|EvolucionHistoricaEstadisticasSICEP||true|true|nb_general_simple|2024-01-01|2024-12-31|2024-01-01T00:00:00.000Z|2024-12-31T00:00:00.000Z|||Deltas OK!|||||Sin procesar|Deltas OK!
182|27_29_31_TablaMaestraInformacionCttosLiquidada|305A3695-3631-4CE6-9097-49D95F97449E|EstadisticasCttos|EnergiaPromedioMensualSINMR||true|true|NB_EstadisticasCttos_EnergiaPromedioMensualSINMR|2024-08-01|2024-08-31|2024-08-01T00:00:00.000Z|2024-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-05T06:09:18.857Z|Finalizado|Deltas OK!
367|9.1_ParametrosTecnicosPlantaUnidadHidraulica|31356E15-95CC-4881-BCF7-A4F495A3694E|InformacionGeneralSIN|ParametrosTecnicosPlantaUnidadHidraulica||true|true|nb_general_simple|2024-09-02|2024-09-02|2024-09-02T00:00:00.000Z|2024-09-02T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-09-01T11:07:43.207Z|Finalizado|Deltas OK!
309|34_LimitacionSuministroUsuariosFinalesRes1161998|315976CE-108D-4519-95D1-4CE4423FEF7F|InformacionLimitaciondeSuministro|LimitacionSuministroUsuariosFinalesRes1161998||true|true|NB_InformacionLimitaciondeSuministro_LimitacionSuministroUsuariosFinalesRes1161998|2024-06-21|2024-09-01|2024-06-21T00:00:00.000Z|2024-09-01T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-09-01T07:07:37.900Z|Finalizado|Deltas OK!
182|27_29_31_TablaMaestraInformacionCttosLiquidada|33197912-1AE9-4893-AF46-F21743209659|EstadisticasCttos|PreciosMensualesAnioSuscripcionContratosComercializadorMR||true|true|NB_EstadisticasCttos_PreciosMensualesAnioSuscripcionContratosComercializadorMR|2024-08-01|2024-08-31|2024-08-01T00:00:00.000Z|2024-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-05T06:09:18.303Z|Finalizado|Deltas OK!
375|9.1_ParametrosTecnicosPlantaUnidadEolica|344FC94D-B86A-4266-BF7B-246F73357220|InformacionGeneralSIN|ParametrosTecnicosPlantaUnidadEolica||true|false|nb_general_simple|2024-09-02|2024-09-02|2024-09-02T00:00:00.000Z|2024-09-02T00:00:00.000Z|||Deltas OK!|Error|Pipeline - Fallo ejecucion del NoteBook (Error en pipeline) -||2024-09-01T11:07:43.247Z|Fallido|Deltas OK!
757|10_AportesHidraulicosPorcentaje|34FFDA33-2A8D-422D-925A-BA75088D434D|InformacionOperativaPeriodicaSIN|10_AportesHidraulicosPorcentaje||true|true|nb_general_simple|2024-09-01|2024-09-01|2024-09-01T00:00:00.000Z|2024-09-01T00:00:00.000Z|||Deltas OK!|Error|"Guardado - Error de valor - No se pudo crear la vista para el dataset 10_AportesHidraulicosPorcentaje, Error: ('42000', \"[42000] [Microsoft][ODBC Driver 18 for SQL Server][SQL Server]Incorrect syntax near '.10'. (102) (SQLExecDirectW)\")"||2024-09-01T08:05:57.007Z|Fallido|Deltas OK!
806|10_PanoramaEnergeticoCortoPlazoEmbalse|37A5084A-48D9-474A-8C5F-1C7786639796|InformacionOperativaPeriodicaSIN|10_PanoramaEnergeticoCortoPlazoEmbalse||true|true|NB_InformacionOperativaPeriodicaSIN_PanoramaEnergeticoCortoPlazoEmbalse|2024-09-02|2024-09-08|2024-09-02T00:00:00.000Z|2024-09-08T00:00:00.000Z|||Problemas con deltas, se tienen 2024-09-02 y 2024-09-08, deberian ser 2024-09-09 y 2024-09-15 respectivamente.|Error|Pipeline - Fallo ejecucion del NoteBook (Error en pipeline) -||2024-09-01T19:08:51.543Z|Fallido|Deltas OK!
182|27_29_31_TablaMaestraInformacionCttosLiquidada|38A2517A-771D-4A42-B47C-E7A74437E6FA|EstadisticasCttos|PreciosMensualesAnioSuscripcionContratosGeneradorNR||true|true|NB_EstadisticasCttos_PreciosMensualesAnioSuscripcionContratosGeneradorNR|2024-08-01|2024-08-31|2024-08-01T00:00:00.000Z|2024-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-05T06:09:18.580Z|Finalizado|Deltas OK!
326|10_InformeDiarioOperacionDNA|3C77AFAF-AC3B-4ED6-8863-8640DC0C8C09|InformacionOperativaPeriodicaSIN|InformeDiarioOperacionDNA||true|false|NB_InformacionOperativaPeriodicaSIN_InformeDiarioOperacionDNA|2024-08-27|2024-09-01|2024-08-27T00:00:00.000Z|2024-09-01T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-09-01T08:05:59.227Z|Finalizado|Deltas OK!
206|Multifuente_27_29_31|3CF0D107-AA48-40E0-A83A-CD1A5B5AD8E5|EstadisticasCttos|PreciosHorariosFuturosDeContratosDeConvocatoriasMR||true|true|NB_EstadisticasCttos_PreciosHorariosFuturosDeContratosDeConvocatoriasMR|2024-09-01|2029-08-31|2024-09-01T00:00:00.000Z|2029-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-07-25T15:23:49.130Z|Finalizado|Deltas OK!
182|27_29_31_TablaMaestraInformacionCttosLiquidada|40D2D3B9-A628-4A83-B2F9-78A8A053BE08|EstadisticasCttos|PreciosHorariosMensualesContratosMME||true|true|NB_EstadisticasCttos_PreciosHorariosMensualesContratosMME|2024-08-01|2024-08-31|2024-08-01T00:00:00.000Z|2024-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-09T15:53:29.730Z|Finalizado|Deltas OK!
182|27_29_31_TablaMaestraInformacionCttosLiquidada|42D664EC-56BB-40E3-ACAC-A745F505172A|EstadisticasCttos|CantidadesMensualesComercializadorMME||true|true|nb_general_simple|2024-08-01|2024-08-31|2024-08-01T00:00:00.000Z|2024-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-05T23:08:31.967Z|Finalizado|Deltas OK!
809|10_InformeDiarioOperacionVariableMeteorologicaEolica|42F98C21-C60C-467F-8474-6348E9295A82|InformacionOperativaPeriodicaSIN|InformeDiarioOperacionVariableMeteorologicaEolica||true|true|nb_general_simple|2024-09-01|2024-09-01|2024-09-01T00:00:00.000Z|2024-09-01T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-09-01T07:07:39.153Z|Finalizado|Deltas OK!
269|19_ComponenteTtarifa|43D8514D-3F43-47BB-8CFE-3117365D6375|InfoComponentesTarifariosUR|CargosMonomioComponenteT||true|true|nb_general_simple|2024-03-01|2024-08-31|2024-03-01T00:00:00.000Z|2024-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-06T08:06:10.007Z|Finalizado|Deltas OK!
618|10_Recomendaciones_Electricas_Tiempo_Real|44C3E397-6475-49FD-ACD0-567D8A5968C5|InformacionOperativaPeriodicaSIN|RecomendacionesElectricasTiempoReal||true|true|NB_InformacionOperativaPeriodicaSIN_RecomendacionesElectricasTiempoReal|2024-09-02|2024-09-02|2024-09-02T00:00:00.000Z|2024-09-02T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-09-02T03:07:53.113Z|Finalizado|Deltas OK!
617|10_Mantenimientos_Recomendaciones_Electricas_Tiempo_Real|44C3E397-6475-49FD-ACD0-567D8A5968C5|InformacionOperativaPeriodicaSIN|RecomendacionesElectricasTiempoReal||true|true|NB_InformacionOperativaPeriodicaSIN_RecomendacionesElectricasTiempoReal|2024-09-02|2024-09-02|2024-09-02T00:00:00.000Z|2024-09-02T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-09-02T03:07:53.113Z|Finalizado|Deltas OK!
616|10_Elementos_Recomendaciones_Electricas_Tiempo_Real|44C3E397-6475-49FD-ACD0-567D8A5968C5|InformacionOperativaPeriodicaSIN|RecomendacionesElectricasTiempoReal||true|true|NB_InformacionOperativaPeriodicaSIN_RecomendacionesElectricasTiempoReal|2024-09-02|2024-09-02|2024-09-02T00:00:00.000Z|2024-09-02T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-09-02T03:07:53.113Z|Finalizado|Deltas OK!
206|Multifuente_27_29_31|48E773BD-2117-40C5-829E-1DE05D51378E|EstadisticasCttos|PreciosFuturosDeContratosDeConvocatoriasMR||true|true|NB_EstadisticasCttos_PreciosFuturosDeContratosDeConvocatoriasMR|2024-09-01|2029-08-31|2024-09-01T00:00:00.000Z|2029-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-02T08:06:17.083Z|Finalizado|Deltas OK!
179|10_PronosticoDemandaOfiMCHorariaMensual|4D0F9242-D9CD-4132-A4DE-D47C64CB9A04|InformacionOperativaPeriodicaSIN|PronosticoDemandaOfiMCHorariaMensual||true|true|NB_InformacionOperativaPeriodicaSIN_PronosticoDemandaOfiMCHorariaMensual|2024-09-01|2024-09-30|2024-09-01T00:00:00.000Z|2024-09-30T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-09-01T21:04:11.473Z|Finalizado|Deltas OK!
525|10_Coordinacion_Mantenimientos_Generadores|4F20758E-2E8F-421D-986C-3250849614CC|InformacionOperativaPeriodicaSIN|MantenimientosGeneradores||true|true|NB_InformacionOperativaPeriodicaSIN_10_Coordinacion_Mantenimientos_Generadores|2024-09-02|2024-09-08|2024-09-02T00:00:00.000Z|2024-09-08T00:00:00.000Z|||Problemas con deltas, se tienen 2024-09-02 y 2024-09-08, deberian ser 2024-09-09 y 2024-09-15 respectivamente.|Error|Pipeline - Fallo ejecucion del NoteBook (Error en pipeline) -||2024-09-01T20:04:24.267Z|Fallido|Deltas OK!
653|10_Reevaluacion_Parametros_AGC|4F8CBC99-4964-457B-8913-F0B274E66958|InformacionOperativaPeriodicaSIN|InformeReevaluacionParametrosAGC||true|true|NB_InformacionOperativaPeriodicaSIN_InformeReevaluacionParametrosAGC|2024-01-01|2024-12-31|2024-01-01T00:00:00.000Z|2024-12-31T00:00:00.000Z|||Deltas OK!|||||Sin procesar|Deltas OK!
206|Multifuente_27_29_31|4F9FE728-89AC-43A0-9C28-5D001DC9C199|EstadisticasCttos|PreciosHorariosFuturosDeContratosNR||true|true|NB_EstadisticasCttos_PreciosHorariosFuturosDeContratosNR|2024-09-01|2029-08-31|2024-09-01T00:00:00.000Z|2029-08-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-08-02T08:06:17.043Z|Finalizado|Deltas OK!
732|10_Panorama_Energetico_Mediano_Plazo_Reservas_Porcentaje|509ACFE9-93D4-4328-A225-7CCF62BA526B|InformacionOperativaPeriodicaSIN|ReservasPorcentajeEnergeticoMedianoPlazo||true|true|NB_InformacionOperativaPeriodicaSIN_ReservasPorcentajeEnergeticoMedianoPlazo|2024-09-02|2024-09-08|2024-09-02T00:00:00.000Z|2024-09-08T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-09-01T19:08:53.127Z|Finalizado|Deltas OK!
600|10_Analisis_Electrico_LP|51407A2B-45BC-446C-95D8-B49842A4758C|InformacionOperativaPeriodicaSIN|InformePlaneamientoOperativoElectricoLargoPlazo||true|true|NB_InformacionOperativaPeriodicaSIN_AnalisisEnergeticoLargoPlazo|2024-07-01|2024-12-31|2024-07-01T00:00:00.000Z|2024-12-31T00:00:00.000Z|||Deltas OK!|Finalizado|||2024-04-02T14:00:58.200Z|Finalizado|Deltas OK!
